ID,ComplaintID,ComplaintStatusID,StatusDate
920,10430,1,11/2/2018
929,10430,4,11/2/2018
998,10430,1,11/9/2018
1043,10430,3,11/12/2018
1261,10430,9,11/26/2018
883,10431,1,10/31/2018
885,10431,4,11/1/2018
919,10431,1,11/2/2018
1037,10431,3,11/12/2018
1129,10431,9,11/19/2018
1130,10431,1,11/19/2018
1145,10431,9,11/19/2018
886,10432,2,11/1/2018
890,10432,1,11/1/2018
930,10432,9,11/2/2018
887,10433,2,11/1/2018
891,10433,1,11/1/2018
928,10433,9,11/2/2018
888,10434,2,11/1/2018
892,10434,4,11/1/2018
927,10434,9,11/2/2018
889,10435,2,11/1/2018
896,10435,1,11/1/2018
926,10435,9,11/2/2018
893,10436,2,11/1/2018
903,10436,1,11/1/2018
961,10436,9,11/7/2018
894,10437,1,10/24/2018
895,10437,4,11/1/2018
1054,10437,1,11/13/2018
1057,10437,3,11/13/2018
1062,10437,9,11/14/2018
897,10439,1,10/31/2018
936,10439,4,11/2/2018
958,10439,1,11/7/2018
965,10439,4,11/7/2018
1000,10439,1,11/9/2018
1004,10439,3,11/9/2018
1250,10439,4,11/23/2018
1438,10439,1,12/12/2018
1447,10439,9,12/13/2018
898,10440,2,11/1/2018
905,10440,9,11/1/2018
899,10441,2,11/1/2018
906,10441,1,11/1/2018
925,10441,9,11/2/2018
907,10442,1,11/1/2018
908,10442,4,11/1/2018
914,10442,1,11/2/2018
1383,10442,9,12/11/2018
909,10443,1,11/1/2018
996,10443,9,11/9/2018
912,10444,1,10/31/2018
913,10444,4,11/2/2018
1214,10444,9,11/22/2018
918,10445,1,10/30/2018
1010,10445,3,11/9/2018
1127,10445,9,11/19/2018
923,10446,1,10/31/2018
924,10446,4,11/2/2018
933,10446,1,11/2/2018
1169,10446,3,11/20/2018
1251,10446,4,11/23/2018
1257,10446,9,11/26/2018
939,10447,1,11/2/2018
960,10447,3,11/7/2018
1256,10447,9,11/23/2018
940,10448,1,10/29/2018
947,10448,9,11/6/2018
944,10449,1,11/5/2018
945,10449,4,11/5/2018
1181,10449,1,11/21/2018
1210,10449,3,11/22/2018
1268,10449,4,11/26/2018
1279,10449,9,11/27/2018
948,10450,1,11/5/2018
949,10450,4,11/6/2018
1035,10450,9,11/12/2018
951,10451,2,11/6/2018
963,10451,1,11/7/2018
974,10451,9,11/8/2018
952,10452,2,11/6/2018
964,10452,1,11/7/2018
975,10452,9,11/8/2018
953,10453,2,11/6/2018
962,10453,9,11/7/2018
954,10454,1,11/6/2018
1069,10454,9,11/14/2018
955,10455,1,11/6/2018
956,10455,4,11/6/2018
999,10455,1,11/9/2018
1009,10455,4,11/9/2018
1059,10455,3,11/13/2018
1061,10455,9,11/13/2018
957,10456,1,11/6/2018
1215,10456,4,11/22/2018
1718,10456,9,1/10/2019
959,10457,2,11/7/2018
966,10457,4,11/7/2018
971,10457,9,11/7/2018
967,10458,1,11/7/2018
968,10458,9,11/7/2018
972,10459,1,11/7/2018
976,10459,4,11/8/2018
1001,10459,1,11/9/2018
1032,10459,4,11/12/2018
1058,10459,1,11/13/2018
1177,10459,9,11/20/2018
979,10460,1,11/8/2018
980,10460,9,11/8/2018
981,10461,2,11/8/2018
984,10461,1,11/8/2018
985,10461,9,11/8/2018
982,10462,1,11/7/2018
983,10462,4,11/8/2018
1031,10462,9,11/12/2018
986,10463,2,11/8/2018
992,10463,9,11/8/2018
987,10464,2,11/8/2018
993,10464,1,11/8/2018
1008,10464,9,11/9/2018
988,10465,1,11/7/2018
989,10465,4,11/8/2018
1030,10465,9,11/12/2018
990,10466,1,11/7/2018
991,10466,4,11/8/2018
1372,10466,9,12/10/2018
995,10467,1,11/9/2018
997,10467,4,11/9/2018
1033,10467,1,11/12/2018
1056,10467,3,11/13/2018
1109,10467,4,11/15/2018
1176,10467,1,11/20/2018
1180,10467,4,11/21/2018
1280,10467,9,11/27/2018
1002,10468,1,11/8/2018
1007,10468,4,11/9/2018
1016,10468,1,11/9/2018
1292,10468,3,11/29/2018
1297,10468,9,11/30/2018
1003,10469,2,11/9/2018
1011,10469,1,11/9/2018
1036,10469,4,11/12/2018
1523,10469,1,12/18/2018
1533,10469,9,12/18/2018
1005,10470,1,10/31/2018
1006,10470,2,11/9/2018
1034,10470,4,11/12/2018
1066,10470,9,11/14/2018
1028,10471,1,11/9/2018
1045,10471,9,11/13/2018
1038,10472,1,11/9/2018
1040,10472,9,11/12/2018
1044,10473,1,11/13/2018
1120,10473,4,11/16/2018
1608,10473,1,12/28/2018
1609,10473,3,12/28/2018
1612,10473,9,12/28/2018
1046,10474,1,11/13/2018
1072,10474,3,11/14/2018
1284,10474,4,11/28/2018
1300,10474,9,11/30/2018
1047,10475,2,11/13/2018
1053,10475,9,11/13/2018
1050,10476,1,11/12/2018
1055,10476,4,11/13/2018
1064,10476,1,11/14/2018
1067,10476,3,11/14/2018
1080,10476,9,11/15/2018
1073,10477,2,11/14/2018
1081,10477,9,11/15/2018
1074,10478,2,11/14/2018
1082,10478,9,11/15/2018
1075,10479,2,11/14/2018
1084,10479,1,11/15/2018
1096,10479,9,11/15/2018
1076,10480,2,11/14/2018
1085,10480,1,11/15/2018
1097,10480,9,11/15/2018
1077,10481,2,11/14/2018
1087,10481,1,11/15/2018
1099,10481,9,11/15/2018
1078,10482,2,11/14/2018
1088,10482,1,11/15/2018
1101,10482,9,11/15/2018
1079,10483,2,11/14/2018
1090,10483,9,11/15/2018
1086,10484,1,11/14/2018
1089,10484,9,11/15/2018
1091,10485,1,11/13/2018
1168,10485,4,11/20/2018
1224,10485,9,11/22/2018
1092,10486,1,11/14/2018
1095,10486,4,11/15/2018
1113,10486,1,11/16/2018
1125,10486,3,11/16/2018
1298,10486,9,11/30/2018
1093,10487,1,11/12/2018
1094,10487,4,11/15/2018
1112,10487,9,11/15/2018
1098,10488,1,11/14/2018
1211,10488,4,11/22/2018
1414,10488,9,12/12/2018
1100,10489,1,11/14/2018
1102,10489,4,11/15/2018
1379,10489,9,12/10/2018
1103,10490,1,11/15/2018
1104,10490,4,11/15/2018
1107,10490,1,11/15/2018
1108,10490,9,11/15/2018
1105,10491,1,11/15/2018
1106,10491,4,11/15/2018
1126,10491,1,11/16/2018
1197,10491,4,11/21/2018
1213,10491,1,11/22/2018
1228,10491,9,11/22/2018
1110,10492,1,11/15/2018
1111,10492,4,11/15/2018
1138,10492,3,11/19/2018
1155,10492,4,11/19/2018
1173,10492,9,11/20/2018
1115,10493,1,11/15/2018
1117,10493,9,11/16/2018
1116,10494,1,11/12/2018
1123,10494,3,11/16/2018
1258,10494,9,11/26/2018
1118,10495,1,11/12/2018
1121,10495,9,11/16/2018
1119,10496,1,11/12/2018
1122,10496,9,11/16/2018
1124,10497,1,11/5/2018
1135,10497,3,11/19/2018
1265,10497,9,11/26/2018
1133,10498,1,10/12/2018
1134,10498,9,11/19/2018
1142,10499,2,11/19/2018
1149,10499,4,11/19/2018
1223,10499,9,11/22/2018
1144,10500,2,11/19/2018
1150,10500,1,11/19/2018
1164,10500,9,11/20/2018
1146,10501,2,11/19/2018
1151,10501,1,11/19/2018
1159,10501,9,11/20/2018
1147,10502,2,11/19/2018
1154,10502,9,11/19/2018
1148,10503,2,11/19/2018
1156,10503,9,11/19/2018
1152,10504,2,11/19/2018
1157,10504,1,11/19/2018
1162,10504,9,11/20/2018
1158,10505,1,11/16/2018
1234,10505,4,11/23/2018
1415,10505,1,12/12/2018
1425,10505,3,12/12/2018
1465,10505,9,12/14/2018
1170,10506,1,11/20/2018
1171,10506,4,11/20/2018
1317,10506,1,12/3/2018
1319,10506,4,12/3/2018
1338,10506,9,12/4/2018
1172,10507,2,11/20/2018
1174,10507,9,11/20/2018
1182,10508,1,11/20/2018
1183,10508,4,11/21/2018
1233,10508,1,11/23/2018
1237,10508,9,11/23/2018
1184,10509,2,11/21/2018
1199,10509,9,11/22/2018
1185,10510,1,11/16/2018
1190,10510,4,11/21/2018
1469,10510,3,12/14/2018
1508,10510,4,12/17/2018
1618,10510,9,12/28/2018
1186,10511,1,11/20/2018
1188,10511,4,11/21/2018
1231,10511,1,11/23/2018
1236,10511,9,11/23/2018
1187,10512,2,11/21/2018
1241,10512,9,11/23/2018
1189,10513,2,11/21/2018
1205,10513,1,11/22/2018
1219,10513,9,11/22/2018
1191,10514,2,11/21/2018
1206,10514,1,11/22/2018
1281,10514,9,11/27/2018
1192,10515,2,11/21/2018
1208,10515,9,11/22/2018
1193,10516,2,11/21/2018
1209,10516,1,11/22/2018
1221,10516,9,11/22/2018
1200,10517,1,11/21/2018
1202,10517,4,11/22/2018
1216,10517,1,11/22/2018
1432,10517,3,12/12/2018
1464,10517,9,12/14/2018
1203,10518,1,11/21/2018
1204,10518,4,11/22/2018
1232,10518,1,11/23/2018
1235,10518,9,11/23/2018
1207,10519,1,11/22/2018
1220,10519,9,11/22/2018
1212,10520,2,11/22/2018
1278,10520,4,11/27/2018
1293,10520,9,11/29/2018
1217,10521,1,11/22/2018
1218,10521,3,11/22/2018
1238,10521,4,11/23/2018
1398,10521,3,12/11/2018
1484,10521,4,12/14/2018
1736,10521,9,1/11/2019
1222,10522,1,11/20/2018
1225,10522,4,11/22/2018
1336,10522,1,12/4/2018
1369,10522,3,12/7/2018
1437,10522,9,12/12/2018
1226,10523,2,11/22/2018
1272,10523,9,11/26/2018
1227,10524,2,11/22/2018
1275,10524,9,11/26/2018
1229,10525,1,11/22/2018
1230,10525,4,11/22/2018
1283,10525,1,11/28/2018
1299,10525,9,11/30/2018
1240,10526,1,11/22/2018
1242,10526,4,11/23/2018
1783,10526,6,1/9/2019
1835,10526,4,1/18/2019
1857,10526,1,1/21/2019
1862,10526,4,1/22/2019
1906,10526,9,1/24/2019
1243,10527,1,11/22/2018
1252,10527,9,11/23/2018
1244,10528,1,11/23/2018
1247,10528,9,11/23/2018
1245,10529,1,11/23/2018
1246,10529,4,11/23/2018
1285,10529,1,11/28/2018
1483,10529,3,12/14/2018
1511,10529,9,12/18/2018
1253,10530,1,11/19/2018
1290,10530,3,11/29/2018
1294,10530,9,11/29/2018
1254,10531,1,11/23/2018
1266,10531,9,11/26/2018
1255,10532,1,11/22/2018
1267,10532,9,11/26/2018
1262,10533,1,11/23/2018
1289,10533,9,11/28/2018
1263,10534,1,11/23/2018
1264,10534,4,11/26/2018
1427,10534,1,12/12/2018
1537,10534,9,12/19/2018
1269,10535,1,11/26/2018
1270,10535,4,11/26/2018
1324,10535,9,12/4/2018
1271,10536,2,11/26/2018
1274,10536,9,11/26/2018
1273,10537,2,11/26/2018
1276,10537,9,11/26/2018
1286,10538,1,12/26/2018
1291,10538,3,11/29/2018
1337,10538,4,12/4/2018
1343,10538,9,12/5/2018
1295,10539,1,11/29/2018
1301,10539,4,11/30/2018
1328,10539,1,12/4/2018
1507,10539,3,12/17/2018
1539,10539,9,12/19/2018
1296,10540,1,11/29/2018
1302,10540,4,11/30/2018
1734,10540,3,1/11/2019
1744,10540,9,1/11/2019
1303,10541,1,11/29/2018
1304,10541,4,11/30/2018
1315,10541,1,12/3/2018
1316,10541,4,12/3/2018
1326,10541,1,12/4/2018
1428,10541,3,12/12/2018
1581,10541,9,12/21/2018
1305,10542,1,11/29/2018
1306,10542,4,11/30/2018
1318,10542,1,12/3/2018
1342,10542,9,12/5/2018
1307,10543,2,11/30/2018
1358,10543,9,12/6/2018
1308,10544,2,11/30/2018
1345,10544,9,12/5/2018
1309,10545,1,11/30/2018
1314,10545,4,12/3/2018
1325,10545,1,12/4/2018
1495,10545,3,12/17/2018
1600,10545,9,12/24/2018
1310,10546,2,11/30/2018
1359,10546,9,12/6/2018
1311,10547,2,11/30/2018
1360,10547,9,12/6/2018
1312,10548,1,11/30/2018
1416,10548,9,12/12/2018
1313,10549,1,11/30/2018
1402,10549,9,12/11/2018
1320,10550,1,11/30/2018
1321,10550,4,12/3/2018
1412,10550,1,12/12/2018
1526,10550,3,12/18/2018
1606,10550,9,12/28/2018
1322,10551,1,11/30/2018
1335,10551,9,12/4/2018
1329,10552,1,12/4/2018
1509,10552,3,12/17/2018
1649,10552,9,1/4/2019
1330,10553,1,12/3/2018
1407,10553,9,12/11/2018
1333,10554,1,11/30/2018
1334,10554,9,12/4/2018
1344,10555,1,12/5/2018
1346,10555,4,12/5/2018
1603,10555,1,12/27/2018
1605,10555,9,12/28/2018
1347,10556,2,12/5/2018
1357,10556,9,12/6/2018
1348,10557,2,12/5/2018
1361,10557,9,12/6/2018
1349,10558,1,12/5/2018
1356,10558,9,12/6/2018
1350,10559,1,11/28/2018
1351,10559,9,12/6/2018
1352,10560,1,12/5/2018
1353,10560,4,12/6/2018
1363,10560,1,12/6/2018
1365,10560,9,12/7/2018
1354,10561,1,12/5/2018
1355,10561,4,12/6/2018
1364,10561,1,12/6/2018
1366,10561,9,12/7/2018
1362,10562,1,12/5/2018
1429,10562,3,12/12/2018
1457,10562,9,12/13/2018
1367,10563,1,12/6/2018
1368,10563,9,12/7/2018
1371,10564,1,12/7/2018
1513,10564,9,12/18/2018
1373,10565,1,12/6/2018
1470,10565,3,12/14/2018
1480,10565,4,12/14/2018
1805,10565,9,1/16/2019
1374,10566,1,12/7/2018
1375,10566,9,12/10/2018
1376,10567,1,12/10/2018
1377,10567,9,12/10/2018
1378,10568,1,12/5/2018
1426,10568,4,12/12/2018
1619,10568,9,12/31/2018
1380,10569,1,12/10/2018
1382,10569,9,12/11/2018
1381,10570,1,12/7/2018
1456,10570,9,12/13/2018
1384,10571,1,12/11/2018
1477,10571,9,12/14/2018
1385,10572,2,12/11/2018
1409,10572,4,12/12/2018
1452,10572,9,12/13/2018
1386,10573,2,12/11/2018
1410,10573,4,12/12/2018
1443,10573,1,12/12/2018
1446,10573,9,12/13/2018
1387,10574,2,12/11/2018
1411,10574,1,12/12/2018
1430,10574,9,12/12/2018
1388,10575,2,12/11/2018
1413,10575,9,12/12/2018
1389,10576,1,12/11/2018
1390,10576,4,12/11/2018
1492,10576,1,12/17/2018
1611,10576,3,12/28/2018
1616,10576,9,12/28/2018
1391,10577,1,12/6/2018
1392,10577,9,12/11/2018
1393,10578,2,12/11/2018
1445,10578,9,12/13/2018
1394,10579,2,12/11/2018
1417,10579,1,12/12/2018
1431,10579,9,12/12/2018
1395,10580,2,12/11/2018
1418,10580,9,12/12/2018
1396,10581,1,12/10/2018
1397,10581,4,12/11/2018
1502,10581,9,12/17/2018
1399,10582,2,12/11/2018
1419,10582,9,12/12/2018
1400,10583,2,12/11/2018
1458,10583,9,12/13/2018
1401,10584,2,12/11/2018
1420,10584,1,12/12/2018
1436,10584,9,12/12/2018
1403,10585,2,12/11/2018
1421,10585,9,12/12/2018
1404,10586,2,12/11/2018
1422,10586,1,12/12/2018
1435,10586,9,12/12/2018
1405,10587,2,12/11/2018
1423,10587,1,12/12/2018
1434,10587,9,12/12/2018
1406,10588,2,12/11/2018
1424,10588,1,12/12/2018
1433,10588,9,12/12/2018
1439,10589,1,12/20/2018
1441,10589,9,12/12/2018
1440,10590,2,12/12/2018
1451,10590,9,12/13/2018
1442,10591,2,12/12/2018
1444,10591,9,12/12/2018
1448,10592,1,12/12/2018
1455,10592,4,12/13/2018
1532,10592,9,12/18/2018
1449,10593,1,12/12/2018
1463,10593,9,12/14/2018
1450,10594,1,12/11/2018
1461,10594,9,12/14/2018
1453,10595,1,12/13/2018
1454,10595,4,12/13/2018
1491,10595,1,12/17/2018
1564,10595,3,12/20/2018
1620,10595,9,12/31/2018
1459,10596,1,12/12/2018
1466,10596,9,12/14/2018
1460,10597,1,12/14/2018
1462,10597,4,12/14/2018
1585,10597,9,12/21/2018
1467,10598,2,12/14/2018
1478,10598,1,12/14/2018
1490,10598,9,12/14/2018
1468,10599,1,12/13/2018
1473,10599,4,12/14/2018
1635,10599,1,1/3/2019
1639,10599,9,1/3/2019
1471,10601,1,12/13/2018
1474,10601,4,12/14/2018
1636,10601,1,1/3/2019
1640,10601,9,1/3/2019
1472,10602,2,12/14/2018
1479,10602,1,12/14/2018
1489,10602,9,12/14/2018
1475,10603,2,12/14/2018
1482,10603,9,12/14/2018
1476,10604,1,12/13/2018
1486,10604,4,12/14/2018
1519,10604,1,12/18/2018
1527,10604,4,12/18/2018
1651,10604,3,1/4/2019
1660,10604,1,1/7/2019
1693,10604,9,1/9/2019
1481,10605,1,12/14/2018
1487,10605,4,12/14/2018
1520,10605,1,12/18/2018
1528,10605,4,12/18/2018
1652,10605,3,1/4/2019
1661,10605,1,1/7/2019
1694,10605,9,1/9/2019
1485,10607,1,12/13/2018
1488,10607,4,12/14/2018
1521,10607,1,12/18/2018
1529,10607,4,12/18/2018
1653,10607,3,1/4/2019
1662,10607,1,1/7/2019
1695,10607,9,1/9/2019
1493,10608,1,12/12/2018
1494,10608,9,12/17/2018
1496,10609,1,12/17/2018
1497,10609,4,12/17/2018
1802,10609,1,1/16/2019
1804,10609,3,1/16/2019
1815,10609,9,1/17/2019
1498,10610,1,12/17/2018
1499,10610,4,12/17/2018
1571,10610,1,12/21/2018
1575,10610,9,12/21/2018
1500,10611,1,12/14/2018
1501,10611,4,12/17/2018
1512,10611,9,12/18/2018
1503,10612,1,12/17/2018
1506,10612,9,12/17/2018
1504,10613,1,12/14/2018
1505,10613,4,12/17/2018
1817,10613,3,1/17/2019
1833,10613,9,1/18/2019
1510,10614,2,12/17/2018
1522,10614,1,12/18/2018
1524,10614,9,12/18/2018
1514,10615,1,12/17/2018
1516,10615,4,12/18/2018
1535,10615,1,12/19/2018
1565,10615,3,12/20/2018
1633,10615,9,1/2/2019
1515,10616,1,12/14/2018
1518,10616,9,12/18/2018
1517,10617,1,12/17/2018
1536,10617,9,12/19/2018
1525,10618,1,12/18/2018
1597,10618,9,12/24/2018
1530,10619,1,12/18/2018
1531,10619,4,12/18/2018
1540,10619,1,12/20/2018
1615,10619,3,12/28/2018
1638,10619,9,1/3/2019
1534,10620,1,12/18/2018
1582,10620,4,12/21/2018
1747,10620,1,1/14/2019
1753,10620,4,1/14/2019
1787,10620,9,1/15/2019
1538,10621,1,12/19/2018
1562,10621,9,12/20/2018
1541,10622,1,12/20/2018
1599,10622,3,12/24/2018
1644,10622,9,1/3/2019
1542,10623,1,12/20/2018
1637,10623,3,1/3/2019
1642,10623,9,1/3/2019
1543,10624,2,12/20/2018
1553,10624,1,12/20/2018
1578,10624,9,12/21/2018
1544,10625,1,12/20/2018
1557,10625,9,12/20/2018
1545,10626,1,12/20/2018
1546,10626,4,12/20/2018
1550,10626,1,12/20/2018
1589,10626,9,12/24/2018
1547,10627,2,12/20/2018
1554,10627,1,12/20/2018
1577,10627,9,12/21/2018
1548,10628,2,12/20/2018
1555,10628,1,12/20/2018
1579,10628,9,12/21/2018
1549,10629,2,12/20/2018
1558,10629,9,12/20/2018
1551,10630,2,12/20/2018
1559,10630,9,12/20/2018
1552,10631,2,12/20/2018
1560,10631,1,12/20/2018
1580,10631,9,12/21/2018
1556,10632,2,12/20/2018
1561,10632,1,12/20/2018
1574,10632,9,12/21/2018
1563,10633,2,12/20/2018
1566,10633,1,12/20/2018
1576,10633,9,12/21/2018
1568,10634,2,12/21/2018
1569,10634,9,12/21/2018
1570,10635,1,12/20/2018
1590,10635,4,12/24/2018
1607,10635,9,12/28/2018
1572,10636,1,12/21/2018
1587,10636,4,12/21/2018
1593,10636,1,12/24/2018
1655,10636,4,1/4/2019
1669,10636,1,1/7/2019
1676,10636,4,1/7/2019
1683,10636,1,1/8/2019
1751,10636,3,1/14/2019
1770,10636,4,1/15/2019
1800,10636,1,1/16/2019
1801,10636,9,1/16/2019
1573,10637,1,12/21/2018
1586,10637,4,12/21/2018
1595,10637,1,12/24/2018
1601,10637,4,12/27/2018
1654,10637,3,1/4/2019
1763,10637,9,1/14/2019
1583,10638,1,12/21/2018
1584,10638,9,12/21/2018
1588,10639,1,12/21/2018
1596,10639,4,12/24/2018
1598,10639,9,12/24/2018
1591,10640,1,12/24/2018
1592,10640,4,12/24/2018
1594,10640,9,12/24/2018
1602,10641,1,12/27/2018
1666,10641,9,1/7/2019
1604,10642,1,12/24/2018
1610,10642,4,12/28/2018
1648,10642,1,1/4/2019
1650,10642,3,1/4/2019
1657,10642,9,1/7/2019
1613,10643,1,12/28/2018
1667,10643,9,1/7/2019
1614,10644,1,12/28/2018
1668,10644,9,1/7/2019
1617,10645,1,12/28/2018
1665,10645,9,1/7/2019
1621,10646,1,12/28/2018
1634,10646,9,1/3/2019
1622,10647,1,12/31/2018
1623,10647,4,1/2/2019
1629,10647,1,1/2/2019
1632,10647,4,1/2/2019
1771,10647,1,1/15/2019
1915,10647,4,1/24/2019
1938,10647,3,1/25/2019
1940,10647,9,1/25/2019
1624,10648,1,1/2/2019
1625,10648,4,1/2/2019
1630,10648,1,1/2/2019
1631,10648,9,1/2/2019
1626,10649,1,1/2/2019
1627,10649,9,1/2/2019
1628,10650,1,1/2/2019
1645,10650,3,1/3/2019
1806,10650,4,1/16/2019
1851,10650,1,1/21/2019
1853,10650,9,1/21/2019
1641,10651,1,1/2/2019
1646,10651,9,1/4/2019
1643,10652,1,1/2/2019
1647,10652,9,1/4/2019
1656,10653,2,1/4/2019
1664,10653,9,1/7/2019
1658,10654,1,1/4/2019
1674,10654,3,1/7/2019
1794,10654,9,1/16/2019
1659,10655,1,1/4/2019
1663,10655,9,1/7/2019
1670,10656,2,1/4/2019
1679,10656,9,1/7/2019
1671,10657,2,1/7/2019
1680,10657,9,1/7/2019
1672,10658,2,1/7/2019
1681,10658,9,1/7/2019
1673,10659,2,1/7/2019
1685,10659,1,1/8/2019
1692,10659,9,1/8/2019
1675,10660,2,1/7/2019
1686,10660,1,1/8/2019
1691,10660,9,1/8/2019
1677,10661,2,1/7/2019
1687,10661,1,1/8/2019
1690,10661,9,1/8/2019
1678,10662,2,1/7/2019
1682,10662,9,1/7/2019
1684,10663,1,1/7/2019
1745,10663,3,1/11/2019
1830,10663,9,1/18/2019
1688,10664,1,1/8/2019
1725,10664,9,1/10/2019
1689,10665,1,12/27/2018
1808,10665,4,1/17/2019
1811,10665,3,1/17/2019
1814,10665,9,1/17/2019
1696,10666,2,1/9/2019
1704,10666,9,1/9/2019
1697,10667,2,1/9/2019
1709,10667,9,1/9/2019
1698,10668,2,1/9/2019
1710,10668,9,1/9/2019
1699,10669,2,1/9/2019
1993,10669,4,1/28/2019
2073,10669,9,2/1/2019
1700,10670,2,1/9/2019
1708,10670,1,1/9/2019
1723,10670,9,1/10/2019
1701,10671,1,1/9/2019
1706,10671,4,1/9/2019
1829,10671,1,1/18/2019
1852,10671,9,1/21/2019
1702,10672,2,1/9/2019
1711,10672,1,1/9/2019
1726,10672,9,1/10/2019
1703,10673,2,1/9/2019
1740,10673,9,1/11/2019
1705,10674,2,1/9/2019
1712,10674,1,1/9/2019
1728,10674,9,1/10/2019
1707,10675,2,1/9/2019
1713,10675,1,1/9/2019
1714,10675,9,1/10/2019
1715,10676,1,1/8/2019
1735,10676,9,1/11/2019
1716,10677,1,1/7/2019
1818,10677,9,1/17/2019
1717,10678,1,1/9/2019
1731,10678,9,1/10/2019
1719,10679,1,1/9/2019
1782,10679,3,1/15/2019
1912,10679,9,1/24/2019
1720,10680,1,1/4/2019
1727,10680,4,1/10/2019
1774,10680,9,1/15/2019
1721,10681,1,1/9/2019
1722,10681,4,1/10/2019
1733,10681,9,1/10/2019
1724,10682,1,1/9/2019
1746,10682,9,1/11/2019
1729,10683,1,1/10/2019
1730,10683,4,1/10/2019
1732,10683,9,1/10/2019
1737,10684,1,1/8/2019
1738,10684,9,1/11/2019
1739,10684,4,1/11/2019
1813,10684,9,1/17/2019
1741,10685,1,1/11/2019
1742,10685,4,1/11/2019
1816,10685,3,1/17/2019
1984,10685,9,1/28/2019
1743,10686,1,1/11/2019
1749,10686,9,1/14/2019
1748,10688,1,1/11/2019
1750,10688,9,1/14/2019
1752,10689,1,1/10/2019
1812,10689,9,1/17/2019
1754,10690,1,1/14/2019
1755,10690,4,1/14/2019
1799,10690,9,1/16/2019
1756,10691,2,1/14/2019
1916,10691,9,1/24/2019
1757,10692,1,1/9/2019
1758,10692,4,1/14/2019
1768,10692,3,1/15/2019
1781,10692,9,1/15/2019
1759,10693,1,1/14/2019
1760,10693,4,1/14/2019
1779,10693,1,1/15/2019
1786,10693,9,1/15/2019
1761,10694,1,1/14/2019
1762,10694,4,1/14/2019
1778,10694,3,1/15/2019
1798,10694,4,1/16/2019
1820,10694,3,1/17/2019
1822,10694,9,1/17/2019
1764,10695,2,1/14/2019
1947,10695,9,1/25/2019
1765,10696,2,1/14/2019
1893,10696,9,1/23/2019
1766,10697,2,1/14/2019
1881,10697,9,1/22/2019
1767,10698,2,1/14/2019
1885,10698,9,1/23/2019
1769,10699,1,1/10/2019
1784,10699,9,1/15/2019
1772,10700,1,1/10/2019
1773,10700,3,1/15/2019
1780,10700,9,1/15/2019
1775,10701,1,1/14/2019
1825,10701,3,1/17/2019
2001,10701,1,1/29/2019
2044,10701,9,1/31/2019
1776,10702,1,1/7/2019
1777,10702,4,1/15/2019
1785,10702,9,1/15/2019
1788,10703,2,1/15/2019
1892,10703,9,1/23/2019
1789,10704,2,1/15/2019
1882,10704,4,1/22/2019
2026,10704,2,1/29/2019
2196,10704,9,2/8/2019
1790,10705,2,1/15/2019
1894,10705,9,1/23/2019
1791,10706,2,1/15/2019
1948,10706,9,1/25/2019
1792,10707,2,1/15/2019
1951,10707,9,1/25/2019
1793,10708,2,1/15/2019
1997,10708,9,1/29/2019
1795,10709,2,1/14/2019
1891,10709,9,1/23/2019
1796,10710,1,1/15/2019
1797,10710,4,1/16/2019
1832,10710,1,1/18/2019
1988,10710,3,1/28/2019
2031,10710,9,1/29/2019
1803,10711,1,1/16/2019
1807,10711,4,1/17/2019
1844,10711,9,1/21/2019
1809,10712,1,1/16/2019
1810,10712,4,1/17/2019
1828,10712,9,1/17/2019
1819,10713,2,1/17/2019
1889,10713,9,1/23/2019
1821,10714,2,1/17/2019
1960,10714,9,1/25/2019
1823,10715,2,1/17/2019
1884,10715,9,1/22/2019
1824,10716,2,1/17/2019
1949,10716,9,1/25/2019
1826,10717,1,1/16/2019
1834,10717,3,1/18/2019
1856,10717,4,1/21/2019
2032,10717,9,1/30/2019
1827,10718,2,1/17/2019
1900,10718,9,1/23/2019
1831,10719,1,1/18/2019
1998,10719,4,1/29/2019
2056,10719,1,2/1/2019
2066,10719,3,2/1/2019
2109,10719,9,2/5/2019
1836,10720,2,1/18/2019
1908,10720,9,1/24/2019
